Event ID,Crossed MODULE ID,Detector Type
38508,16,cylinder
38508,603,planar_left
38509,16,cylinder
38509,588,planar_left
38510,19,cylinder
38510,381,planar_left
38511,58,cylinder
38512,24,cylinder
38513,67,cylinder
38514,32,cylinder
38515,57,cylinder
38516,17,cylinder
38517,74,cylinder
38518,65,cylinder
38518,145,planar_right
38519,64,cylinder
38520,18,cylinder
38521,72,cylinder
38521,346,planar_right
38522,57,cylinder
38522,368,planar_left
38523,75,cylinder
38524,75,cylinder
38524,107,planar_right
38525,66,cylinder
38526,57,cylinder
38527,27,cylinder
38527,341,planar_right
38528,16,cylinder
38528,605,planar_left
38529,33,cylinder
38530,58,cylinder
38531,66,cylinder
38532,72,cylinder
38532,317,planar_right
38533,73,cylinder
38534,24,cylinder
38535,75,cylinder
38535,104,planar_right
38536,72,cylinder
38537,25,cylinder
38538,48,cylinder
38539,51,cylinder
38540,49,cylinder
38541,57,cylinder
38542,27,cylinder
38543,43,cylinder
38544,26,cylinder
38545,19,cylinder
38545,379,planar_left
38546,42,cylinder
38546,256,planar_right
38547,75,cylinder
38548,57,cylinder
38549,59,cylinder
38549,323,planar_right
38550,56,cylinder
38551,74,cylinder
38552,35,cylinder
38553,42,cylinder
38554,41,cylinder
38555,24,cylinder
38556,32,cylinder
38557,342,planar_right
38557,27,cylinder
38558,75,cylinder
38558,16,cylinder
38558,600,planar_left
38559,49,cylinder
38560,58,cylinder
38561,56,cylinder
38561,114,planar_right
38562,75,cylinder
38562,105,planar_right
38563,24,cylinder
38564,27,cylinder
38565,26,cylinder
38566,34,cylinder
38567,26,cylinder
38568,18,cylinder
38568,413,planar_left
38569,18,cylinder
38570,385,planar_left
38570,33,cylinder
38571,59,cylinder
38572,41,cylinder
38573,74,cylinder
38574,32,cylinder
38575,67,cylinder
38576,27,cylinder
38577,27,cylinder
38578,19,cylinder
38578,382,planar_left
38579,75,cylinder
38580,35,cylinder
38581,56,cylinder
38582,24,cylinder
38583,35,cylinder
38584,34,cylinder
38585,41,cylinder
38586,75,cylinder
38587,64,cylinder
38588,50,cylinder
38589,58,cylinder
38590,33,cylinder
38591,51,cylinder
38592,74,cylinder
38592,141,planar_right
38593,73,cylinder
38594,16,cylinder
38594,98,planar_right
38595,75,cylinder
38595,108,planar_right
38596,58,cylinder
38597,73,cylinder
38598,51,cylinder
38599,25,cylinder
38599,130,planar_right
38600,19,cylinder
38600,364,planar_left
38601,27,cylinder
38602,59,cylinder
38603,48,cylinder
38604,73,cylinder
38605,50,cylinder
38606,27,cylinder
38607,56,cylinder
38608,33,cylinder
38609,42,cylinder
38610,24,cylinder
38611,43,cylinder
38612,26,cylinder
38613,48,cylinder
38614,56,cylinder
38615,24,cylinder
38616,48,cylinder
38617,64,cylinder
38618,34,cylinder
38619,26,cylinder
38620,27,cylinder
38620,340,planar_right
38621,40,cylinder
38622,66,cylinder
38623,32,cylinder
38624,35,cylinder
38625,59,cylinder
38626,64,cylinder
38627,58,cylinder
38628,72,cylinder
38629,42,cylinder
38630,16,cylinder
38631,65,cylinder
38632,65,cylinder
38633,27,cylinder
38634,27,cylinder
38635,58,cylinder
38636,40,cylinder
38637,34,cylinder
38638,114,planar_right
38638,72,cylinder
38638,317,planar_right
38639,16,cylinder
38640,42,cylinder
38641,72,cylinder
38642,65,cylinder
38643,73,cylinder
38644,66,cylinder
38645,33,cylinder
38646,17,cylinder
38646,543,planar_left
38647,40,cylinder
38648,57,cylinder
38648,161,planar_right
38649,41,cylinder
38650,113,planar_right
38650,65,cylinder
38651,40,cylinder
38652,19,cylinder
38653,67,cylinder
38654,65,cylinder
38655,51,cylinder
38656,18,cylinder
38657,51,cylinder
38658,24,cylinder
38659,18,cylinder
38659,413,planar_left
38660,42,cylinder
38661,34,cylinder
38662,26,cylinder
38663,41,cylinder
38664,24,cylinder
38665,64,cylinder
38666,66,cylinder
38667,35,cylinder
38668,40,cylinder
38669,24,cylinder
38670,34,cylinder
38671,66,cylinder
38672,24,cylinder
38673,34,cylinder
38674,24,cylinder
38675,26,cylinder
38676,59,cylinder
38677,432,planar_left
38677,17,cylinder
38677,527,planar_left
38678,56,cylinder
38679,35,cylinder
38680,32,cylinder
38681,19,cylinder
38681,362,planar_left
38682,58,cylinder
38682,496,planar_left
38683,51,cylinder
38684,59,cylinder
38685,42,cylinder
38686,57,cylinder
38687,50,cylinder
38688,43,cylinder
38689,51,cylinder
38690,74,cylinder
38690,175,planar_right
38691,42,cylinder
38692,56,cylinder
38693,101,planar_right
38693,16,cylinder
38694,59,cylinder
38695,25,cylinder
38696,40,cylinder
38697,43,cylinder
38697,321,planar_right
38698,16,cylinder
38699,50,cylinder
38700,58,cylinder
38701,56,cylinder
38702,51,cylinder
38703,57,cylinder
38704,24,cylinder
38705,34,cylinder
38706,56,cylinder
38707,65,cylinder
38708,65,cylinder
38709,19,cylinder
38709,361,planar_left
38710,58,cylinder
38711,73,cylinder
38712,65,cylinder
38713,73,cylinder
38714,65,cylinder
38715,65,cylinder
38716,40,cylinder
38716,358,planar_left
38717,74,cylinder
38717,223,planar_right
38718,24,cylinder
38719,73,cylinder
38719,303,planar_right
38720,19,cylinder
38721,32,cylinder
38722,41,cylinder
38723,41,cylinder
38724,41,cylinder
38725,74,cylinder
38726,64,cylinder
38727,32,cylinder
38728,59,cylinder
38729,64,cylinder
38730,358,planar_left
38730,24,cylinder
38731,72,cylinder
38732,26,cylinder
38733,58,cylinder
38733,561,planar_left
38734,66,cylinder
38735,59,cylinder
38735,32,cylinder
38736,19,cylinder
38737,56,cylinder
38738,34,cylinder
38739,33,cylinder
38740,19,cylinder
38741,73,cylinder
38741,303,planar_right
38742,341,planar_right
38742,19,cylinder
38742,362,planar_left
38743,32,cylinder
38744,17,cylinder
38745,41,cylinder
38746,144,planar_right
38746,17,cylinder
38746,558,planar_left
38747,34,cylinder
38748,75,cylinder
38748,108,planar_right
38749,75,cylinder
38750,66,cylinder
38751,305,planar_right
38751,50,cylinder
38752,41,cylinder
38753,57,cylinder
38754,74,cylinder
38754,223,planar_right
38755,17,cylinder
38756,50,cylinder
38757,57,cylinder
38758,34,cylinder
38759,24,cylinder
38760,75,cylinder
38760,104,planar_right
38761,58,cylinder
38762,17,cylinder
38762,543,planar_left
38763,41,cylinder
38764,40,cylinder
38764,103,planar_right
38765,32,cylinder
38766,73,cylinder
38766,286,planar_right
38767,48,cylinder
38768,59,cylinder
38769,49,cylinder
38770,49,cylinder
38771,17,cylinder
38771,542,planar_left
38772,72,cylinder
38773,56,cylinder
38773,371,planar_left
38774,18,cylinder
38775,27,cylinder
38776,26,cylinder
38777,32,cylinder
38778,25,cylinder
38779,59,cylinder
38780,40,cylinder
38781,74,cylinder
38782,74,cylinder
38782,207,planar_right
38783,19,cylinder
38783,366,planar_left
38784,35,cylinder
38785,73,cylinder
38786,16,cylinder
38786,588,planar_left
38787,24,cylinder
38788,24,cylinder
38789,595,planar_left
38789,59,cylinder
38790,40,cylinder
38791,35,cylinder
38791,593,planar_left
38792,17,cylinder
38793,32,cylinder
38794,34,cylinder
38795,25,cylinder
38796,17,cylinder
38797,43,cylinder
38798,18,cylinder
38799,24,cylinder
38800,16,cylinder
38800,602,planar_left
38800,357,planar_left
38801,42,cylinder
38802,43,cylinder
38803,24,cylinder
38804,75,cylinder
38805,56,cylinder
38806,43,cylinder
38807,66,cylinder
38808,56,cylinder
38809,35,cylinder
38810,57,cylinder
38811,33,cylinder
38812,51,cylinder
38813,26,cylinder
38814,33,cylinder
38815,27,cylinder
38816,57,cylinder
38816,464,planar_left
38817,75,cylinder
38817,598,planar_left
38818,32,cylinder
38819,19,cylinder
38819,381,planar_left
38820,49,cylinder
38821,42,cylinder
38821,240,planar_right
38822,27,cylinder
38823,25,cylinder
38824,74,cylinder
38825,40,cylinder
38826,35,cylinder
38826,306,planar_right
38827,59,cylinder
38828,64,cylinder
38828,115,planar_right
38829,34,cylinder
38830,67,cylinder
38831,40,cylinder
38831,97,planar_right
38832,26,cylinder
38833,43,cylinder
38834,18,cylinder
38834,397,planar_left
38835,113,planar_right
38835,72,cylinder
38835,316,planar_right
38836,49,cylinder
38837,67,cylinder
38838,368,planar_left
38838,41,cylinder
38839,496,planar_left
38839,34,cylinder
38840,51,cylinder
38841,67,cylinder
38842,34,cylinder
38843,66,cylinder
38844,43,cylinder
38845,34,cylinder
38846,33,cylinder
38847,386,planar_left
38847,25,cylinder
38848,66,cylinder
38849,16,cylinder
38849,589,planar_left
38850,27,cylinder
38851,48,cylinder
38852,33,cylinder
38852,160,planar_right
38853,33,cylinder
38854,34,cylinder
38856,35,cylinder
38857,401,planar_left
38857,65,cylinder
38858,65,cylinder
38859,25,cylinder
38859,145,planar_right
38860,41,cylinder
38861,25,cylinder
38862,43,cylinder
38863,32,cylinder
38864,66,cylinder
38865,17,cylinder
38866,73,cylinder
38867,59,cylinder
38867,596,planar_left
38868,34,cylinder
38869,58,cylinder
38870,26,cylinder
38871,24,cylinder
38872,43,cylinder
38872,595,planar_left
38873,25,cylinder
38874,75,cylinder
38874,104,planar_right
38875,26,cylinder
38876,17,cylinder
38877,41,cylinder
38878,34,cylinder
38879,34,cylinder
38880,130,planar_right
38880,40,cylinder
38881,25,cylinder
38882,17,cylinder
38882,511,planar_left
38883,19,cylinder
38883,360,planar_left
38884,59,cylinder
38885,35,cylinder
38886,161,planar_right
38886,25,cylinder
38887,41,cylinder
38888,72,cylinder
38888,348,planar_right
38889,563,planar_left
38889,43,cylinder
38890,27,cylinder
38890,64,cylinder
38891,67,cylinder
38892,35,cylinder
38892,306,planar_right
38893,24,cylinder
38894,17,cylinder
38894,543,planar_left
38895,56,cylinder
38896,26,cylinder
38897,42,cylinder
38898,33,cylinder
38899,50,cylinder
38900,66,cylinder
38901,43,cylinder
38902,16,cylinder
38903,34,cylinder
38904,43,cylinder
38905,25,cylinder
38906,66,cylinder
38907,33,cylinder
38908,49,cylinder
38909,24,cylinder
38910,16,cylinder
38910,604,planar_left
38910,372,planar_left
38911,48,cylinder
38912,59,cylinder
38913,51,cylinder
38914,67,cylinder
38915,48,cylinder
38915,370,planar_left
38916,208,planar_right
38916,17,cylinder
38917,49,cylinder
38918,56,cylinder
38919,73,cylinder
38920,340,planar_right
38920,19,cylinder
38920,379,planar_left
38921,26,cylinder
38922,58,cylinder
38923,25,cylinder
38924,25,cylinder
38925,256,planar_right
38925,66,cylinder
38926,192,planar_right
38926,73,cylinder
38927,49,cylinder
38928,33,cylinder
38929,26,cylinder
38930,25,cylinder
38931,73,cylinder
38931,303,planar_right
38932,416,planar_left
38932,33,cylinder
38933,72,cylinder
38933,347,planar_right
38934,577,planar_left
38934,75,cylinder
38934,126,planar_right
38935,18,cylinder
38935,431,planar_left
38936,66,cylinder
38937,35,cylinder
38938,50,cylinder
38939,73,cylinder
38939,318,planar_right
38940,64,cylinder
38941,57,cylinder
38942,16,cylinder
38943,51,cylinder
38944,59,cylinder
38945,305,planar_right
38945,18,cylinder
38945,399,planar_left
38946,57,cylinder
38946,368,planar_left
38947,67,cylinder
38948,579,planar_left
38948,27,cylinder
38949,72,cylinder
38950,56,cylinder
38951,33,cylinder
38951,160,planar_right
38952,16,cylinder
38952,572,planar_left
38953,51,cylinder
38954,50,cylinder
38955,40,cylinder
38956,49,cylinder
38957,43,cylinder
38958,50,cylinder
38959,25,cylinder
38960,26,cylinder
38961,66,cylinder
38962,25,cylinder
38962,464,planar_left
38963,75,cylinder
38964,357,planar_left
38964,32,cylinder
38965,18,cylinder
38966,49,cylinder
38967,24,cylinder
38968,19,cylinder
38969,17,cylinder
38969,607,planar_left
38970,401,planar_left
38970,73,cylinder
38971,56,cylinder
38971,129,planar_right
38972,25,cylinder
38973,19,cylinder
38974,27,cylinder
38975,48,cylinder
38976,40,cylinder
38977,18,cylinder
38978,340,planar_right
38978,59,cylinder
38979,35,cylinder
38980,19,cylinder
38981,432,planar_left
38981,65,cylinder
38982,27,cylinder
38983,75,cylinder
38983,106,planar_right
38984,65,cylinder
38985,40,cylinder
38986,67,cylinder
38987,51,cylinder
38988,32,cylinder
38989,74,cylinder
38989,190,planar_right
38990,73,cylinder
38990,239,planar_right
38991,74,cylinder
38992,35,cylinder
38993,18,cylinder
38993,479,planar_left
38994,40,cylinder
38994,354,planar_left
38995,65,cylinder
38996,33,cylinder
38997,57,cylinder
38998,49,cylinder
38999,58,cylinder
39000,18,cylinder
39000,479,planar_left
39001,578,planar_left
39001,51,cylinder
39003,75,cylinder
39004,32,cylinder
39005,27,cylinder
39006,56,cylinder
39007,75,cylinder
39007,107,planar_right
39008,58,cylinder
39009,19,cylinder
39009,360,planar_left
39010,74,cylinder
39010,127,planar_right
39011,48,cylinder
39011,371,planar_left
39012,65,cylinder
39013,41,cylinder
39014,74,cylinder
39015,56,cylinder
39016,65,cylinder
39017,18,cylinder
39018,43,cylinder
39019,73,cylinder
39019,318,planar_right
39020,49,cylinder
39021,73,cylinder
39022,27,cylinder
39023,17,cylinder
39024,26,cylinder
39025,74,cylinder
39026,50,cylinder
39027,42,cylinder
39028,72,cylinder
39028,349,planar_right
39029,73,cylinder
39029,302,planar_right
39030,32,cylinder
39031,51,cylinder
39032,48,cylinder
39033,73,cylinder
39033,319,planar_right
39034,41,cylinder
39035,161,planar_right
39035,73,cylinder
39035,287,planar_right
39036,48,cylinder
39036,99,planar_right
39037,73,cylinder
39038,18,cylinder
39039,67,cylinder
39040,66,cylinder
39041,27,cylinder
39042,58,cylinder
39043,65,cylinder
39044,64,cylinder
39045,17,cylinder
39045,527,planar_left
39046,19,cylinder
39046,380,planar_left
39047,32,cylinder
39048,67,cylinder
39049,75,cylinder
39050,66,cylinder
39051,19,cylinder
39051,341,planar_right
39052,43,cylinder
39053,40,cylinder
39054,59,cylinder
39055,64,cylinder
39056,67,cylinder
39057,19,cylinder
39058,48,cylinder
39059,73,cylinder
39059,318,planar_right
39059,386,planar_left
39060,24,cylinder
39061,42,cylinder
39062,73,cylinder
39062,302,planar_right
39063,56,cylinder
39064,75,cylinder
39065,512,planar_left
39065,18,cylinder
39065,447,planar_left
39066,64,cylinder
39066,97,planar_right
39067,529,planar_left
39067,42,cylinder
39068,64,cylinder
39069,400,planar_left
39069,33,cylinder
39070,48,cylinder
39070,370,planar_left
39071,41,cylinder
39072,51,cylinder
39073,51,cylinder
39074,48,cylinder
39075,73,cylinder
39075,239,planar_right
39075,464,planar_left
39076,16,cylinder
39077,49,cylinder
39077,128,planar_right
39078,103,planar_right
39078,56,cylinder
39079,336,planar_right
39079,19,cylinder
39079,382,planar_left
39080,26,cylinder
39081,16,cylinder
39082,17,cylinder
39082,559,planar_left
39083,25,cylinder
39084,73,cylinder
39085,58,cylinder
39085,560,planar_left
39086,72,cylinder
39087,43,cylinder
39088,34,cylinder
39089,56,cylinder
39090,41,cylinder
39091,43,cylinder
39092,56,cylinder
39092,98,planar_right
39093,57,cylinder
39094,58,cylinder
39095,40,cylinder
39096,73,cylinder
39096,335,planar_right
39097,57,cylinder
39098,57,cylinder
39099,42,cylinder
39100,65,cylinder
39101,74,cylinder
39101,223,planar_right
39102,18,cylinder
39102,431,planar_left
39103,289,planar_right
39103,42,cylinder
39104,56,cylinder
39105,57,cylinder
39106,25,cylinder
39106,145,planar_right
39107,578,planar_left
39107,51,cylinder
39108,24,cylinder
39109,75,cylinder
39109,140,planar_right
39110,18,cylinder
39110,447,planar_left
39110,512,planar_left
39111,72,cylinder
39112,27,cylinder
39113,67,cylinder
39114,32,cylinder
39115,35,cylinder
39116,58,cylinder
39117,74,cylinder
39118,67,cylinder
39119,24,cylinder
39120,24,cylinder
39121,65,cylinder
39122,305,planar_right
39122,34,cylinder
39123,73,cylinder
39123,271,planar_right
39124,74,cylinder
39125,67,cylinder
39125,599,planar_left
39126,51,cylinder
39126,341,planar_right
39127,74,cylinder
39127,191,planar_right
39128,34,cylinder
39129,56,cylinder
39129,357,planar_left
39130,26,cylinder
39131,65,cylinder
39132,16,cylinder
39132,603,planar_left
39133,43,cylinder
39134,18,cylinder
39134,447,planar_left
39135,40,cylinder
39136,75,cylinder
39136,125,planar_right
39137,24,cylinder
39138,19,cylinder
39138,363,planar_left
39139,18,cylinder
39139,430,planar_left
39140,26,cylinder
39140,320,planar_right
39141,59,cylinder
39142,41,cylinder
39143,66,cylinder
39144,58,cylinder
39145,115,planar_right
39145,64,cylinder
39146,19,cylinder
39146,364,planar_left
39147,26,cylinder
39148,24,cylinder
39149,73,cylinder
39149,317,planar_right
39150,43,cylinder
39151,72,cylinder
39151,317,planar_right
39152,40,cylinder
39153,74,cylinder
39154,64,cylinder
39155,596,planar_left
39155,75,cylinder
39155,107,planar_right
39156,599,planar_left
39157,56,cylinder
39158,74,cylinder
39158,175,planar_right
39159,66,cylinder
39160,50,cylinder
39161,19,cylinder
39162,19,cylinder
39162,580,planar_left
39163,40,cylinder
39164,66,cylinder
39165,35,cylinder
39166,27,cylinder
39167,51,cylinder
39168,593,planar_left
39168,75,cylinder
39168,125,planar_right
39169,66,cylinder
39170,49,cylinder
39171,34,cylinder
39172,74,cylinder
39172,158,planar_right
39173,42,cylinder
39174,48,cylinder
39175,42,cylinder
39176,33,cylinder
39177,25,cylinder
39178,16,cylinder
39179,42,cylinder
39180,359,planar_left
39181,57,cylinder
39182,18,cylinder
39182,415,planar_left
39183,34,cylinder
39184,33,cylinder
39185,24,cylinder
39185,358,planar_left
39186,33,cylinder
39187,50,cylinder
39188,43,cylinder
39189,19,cylinder
39190,34,cylinder
39191,24,cylinder
39192,19,cylinder
39193,25,cylinder
39194,528,planar_left
39194,74,cylinder
39194,175,planar_right
39195,59,cylinder
39196,74,cylinder
39196,143,planar_right
39197,41,cylinder
39197,432,planar_left
39198,64,cylinder
39199,42,cylinder
39200,34,cylinder
39201,40,cylinder
39202,25,cylinder
39203,67,cylinder
39204,50,cylinder
39205,51,cylinder
39206,73,cylinder
39207,57,cylinder
39208,356,planar_left
39208,16,cylinder
39209,115,planar_right
39209,16,cylinder
39209,588,planar_left
39210,58,cylinder
39211,57,cylinder
39212,56,cylinder
39213,27,cylinder
39214,43,cylinder
39215,72,cylinder
39216,67,cylinder
39217,43,cylinder
39218,72,cylinder
39218,333,planar_right
39219,289,planar_right
39219,18,cylinder
39219,399,planar_left
39220,24,cylinder
39221,74,cylinder
39222,26,cylinder
39223,50,cylinder
39224,40,cylinder
39225,65,cylinder
39226,73,cylinder
39226,351,planar_right
39226,130,planar_right
39227,75,cylinder
39227,598,planar_left
39228,48,cylinder
39229,48,cylinder
39230,26,cylinder
39231,48,cylinder
39232,57,cylinder
39233,25,cylinder
39233,160,planar_right
39234,41,cylinder
39235,35,cylinder
39236,59,cylinder
39237,17,cylinder
39237,542,planar_left
39238,48,cylinder
39239,16,cylinder
39240,40,cylinder
39241,33,cylinder
39242,43,cylinder
39243,50,cylinder
39243,288,planar_right
39244,528,planar_left
39244,26,cylinder
39245,51,cylinder
39246,24,cylinder
39246,19,cylinder
39247,57,cylinder
39248,57,cylinder
39249,289,planar_right
39249,58,cylinder
39250,341,planar_right
39250,67,cylinder
39251,27,cylinder
39252,74,cylinder
39252,159,planar_right
39253,25,cylinder
39255,40,cylinder
39256,58,cylinder
39257,26,cylinder
39258,100,planar_right
39258,24,cylinder
39259,17,cylinder
39260,58,cylinder
39261,57,cylinder
39262,59,cylinder
39262,338,planar_right
39263,26,cylinder
39264,50,cylinder
39265,40,cylinder
39266,17,cylinder
39266,574,planar_left
39267,25,cylinder
39268,16,cylinder
39269,58,cylinder
39270,35,cylinder
39271,48,cylinder
39272,57,cylinder
39273,19,cylinder
39274,35,cylinder
39275,25,cylinder
39276,41,cylinder
39277,48,cylinder
39278,57,cylinder
39279,16,cylinder
39279,588,planar_left
39279,371,planar_left
39280,56,cylinder
39281,73,cylinder
39281,287,planar_right
39282,40,cylinder
39283,51,cylinder
39284,74,cylinder
39285,66,cylinder
39286,17,cylinder
39287,56,cylinder
39288,35,cylinder
39289,115,planar_right
39289,72,cylinder
39289,332,planar_right
39290,19,cylinder
39291,41,cylinder
39292,528,planar_left
39292,18,cylinder
39293,66,cylinder
39294,49,cylinder
39295,42,cylinder
39296,26,cylinder
39297,74,cylinder
39298,19,cylinder
39298,366,planar_left
39299,35,cylinder
39300,49,cylinder
39301,72,cylinder
39302,25,cylinder
39303,75,cylinder
39304,34,cylinder
39305,35,cylinder
39306,50,cylinder
39307,58,cylinder
39308,74,cylinder
39308,158,planar_right
39309,17,cylinder
39309,527,planar_left
39310,58,cylinder
39311,49,cylinder
39312,34,cylinder
39313,17,cylinder
39314,18,cylinder
39315,74,cylinder
39315,141,planar_right
39315,576,planar_left
39316,72,cylinder
39316,332,planar_right
39317,74,cylinder
39317,174,planar_right
39318,17,cylinder
39319,74,cylinder
39319,127,planar_right
39320,48,cylinder
39321,27,cylinder
39322,25,cylinder
39323,67,cylinder
39324,49,cylinder
39325,51,cylinder
39325,578,planar_left
39326,57,cylinder
39327,49,cylinder
39328,17,cylinder
39328,495,planar_left
39329,26,cylinder
39330,34,cylinder
39331,65,cylinder
39332,51,cylinder
39332,578,planar_left
39333,24,cylinder
39334,40,cylinder
39335,18,cylinder
39335,413,planar_left
39336,41,cylinder
39336,400,planar_left
39337,41,cylinder
39338,33,cylinder
39339,25,cylinder
39340,75,cylinder
39341,74,cylinder
39342,40,cylinder
39343,33,cylinder
39344,33,cylinder
39345,72,cylinder
39346,41,cylinder
39347,48,cylinder
39348,51,cylinder
39349,19,cylinder
39350,26,cylinder
39351,112,planar_right
39351,33,cylinder
39352,40,cylinder
39353,43,cylinder
39354,72,cylinder
39354,332,planar_right
39355,65,cylinder
39356,59,cylinder
39357,40,cylinder
39358,67,cylinder
39359,32,cylinder
39360,73,cylinder
39361,595,planar_left
39361,19,cylinder
39362,72,cylinder
39363,16,cylinder
39363,589,planar_left
39364,26,cylinder
39364,336,planar_right
39365,75,cylinder
39366,24,cylinder
39367,43,cylinder
39368,50,cylinder
39369,51,cylinder
39370,41,cylinder
39371,34,cylinder
39372,25,cylinder
39373,24,cylinder
39374,19,cylinder
39374,364,planar_left
39375,16,cylinder
39375,605,planar_left
39376,35,cylinder
39377,101,planar_right
39377,72,cylinder
39378,72,cylinder
39379,74,cylinder
39380,74,cylinder
39380,174,planar_right
39380,528,planar_left
39381,42,cylinder
39382,33,cylinder
39383,26,cylinder
39384,56,cylinder
39385,26,cylinder
39386,35,cylinder
39387,50,cylinder
39388,18,cylinder
39389,50,cylinder
39390,74,cylinder
39391,56,cylinder
39392,41,cylinder
39393,27,cylinder
39393,367,planar_left
39394,131,planar_right
39394,72,cylinder
39395,57,cylinder
39396,40,cylinder
39397,18,cylinder
39397,479,planar_left
39398,64,cylinder
39399,116,planar_right
39399,72,cylinder
39400,33,cylinder
39401,35,cylinder
39402,58,cylinder
39403,25,cylinder
39404,17,cylinder
39404,543,planar_left
39405,595,planar_left
39405,67,cylinder
39406,42,cylinder
39407,34,cylinder
39408,43,cylinder
39408,597,planar_left
39409,49,cylinder
39410,33,cylinder
39411,400,planar_left
39411,41,cylinder
39412,65,cylinder
39413,66,cylinder
39414,65,cylinder
39415,27,cylinder
39416,50,cylinder
39416,528,planar_left
39417,42,cylinder
39418,33,cylinder
39419,74,cylinder
39420,43,cylinder
39421,58,cylinder
39422,50,cylinder
39423,339,planar_right
39423,75,cylinder
39424,67,cylinder
39424,594,planar_left
39425,19,cylinder
39425,380,planar_left
39426,48,cylinder
39427,66,cylinder
39428,26,cylinder
39429,25,cylinder
39430,40,cylinder
39431,49,cylinder
39432,50,cylinder
39433,16,cylinder
39433,600,planar_left
39434,66,cylinder
39435,73,cylinder
39436,41,cylinder
39437,57,cylinder
39438,75,cylinder
39438,126,planar_right
39438,592,planar_left
39439,19,cylinder
39440,42,cylinder
39441,35,cylinder
39442,18,cylinder
39442,431,planar_left
39443,73,cylinder
39443,271,planar_right
39444,49,cylinder
39445,42,cylinder
39446,66,cylinder
39447,33,cylinder
39448,42,cylinder
39449,50,cylinder
39450,59,cylinder
39451,72,cylinder
39451,333,planar_right
39452,66,cylinder
39453,24,cylinder
39454,42,cylinder
39454,289,planar_right
39455,48,cylinder
39456,66,cylinder
39457,34,cylinder
39458,24,cylinder
39459,41,cylinder
39460,41,cylinder
39461,66,cylinder
39462,72,cylinder
39462,344,planar_right
39463,42,cylinder
39464,18,cylinder
39464,463,planar_left
39465,74,cylinder
39465,207,planar_right
39466,48,cylinder
39467,19,cylinder
39468,41,cylinder
39469,40,cylinder
39469,97,planar_right
39470,57,cylinder
39471,27,cylinder
39472,25,cylinder
39473,340,planar_right
39473,27,cylinder
39474,51,cylinder
39475,41,cylinder
39476,75,cylinder
39477,16,cylinder
39478,33,cylinder
39479,51,cylinder
39480,65,cylinder
39481,41,cylinder
39482,26,cylinder
39483,50,cylinder
39484,49,cylinder
39485,75,cylinder
39485,107,planar_right
39486,42,cylinder
39487,73,cylinder
39487,302,planar_right
39488,49,cylinder
39489,26,cylinder
39490,66,cylinder
39491,42,cylinder
39492,74,cylinder
39493,56,cylinder
39494,32,cylinder
39495,25,cylinder
39496,560,planar_left
39496,42,cylinder
39497,19,cylinder
39497,396,planar_left
39498,32,cylinder
39499,56,cylinder
39499,97,planar_right
39500,16,cylinder
39500,601,planar_left
39501,56,cylinder
39502,56,cylinder
39503,65,cylinder
39504,25,cylinder
39505,27,cylinder
39506,59,cylinder
39507,50,cylinder
39507,545,planar_left
39508,65,cylinder
39509,73,cylinder
39510,34,cylinder
39511,40,cylinder
39512,75,cylinder
39512,106,planar_right
39513,34,cylinder
39514,32,cylinder
39515,19,cylinder
39516,18,cylinder
39517,27,cylinder
39518,592,planar_left
39518,59,cylinder
39519,18,cylinder
39519,272,planar_right
39520,42,cylinder
39522,18,cylinder
39522,382,planar_left
39522,306,planar_right
39523,67,cylinder
39524,33,cylinder
39525,67,cylinder
39526,17,cylinder
39527,72,cylinder
39528,64,cylinder
39529,18,cylinder
39529,479,planar_left
39530,16,cylinder
39531,51,cylinder
39531,596,planar_left
39532,16,cylinder
39532,603,planar_left
39533,64,cylinder
39534,26,cylinder
39535,18,cylinder
39535,414,planar_left
39536,57,cylinder
39537,24,cylinder
39538,16,cylinder
39539,49,cylinder
39540,48,cylinder
39541,18,cylinder
39542,43,cylinder
39542,594,planar_left
39543,27,cylinder
39544,72,cylinder
39544,346,planar_right
39545,65,cylinder
39546,49,cylinder
39547,72,cylinder
39547,317,planar_right
39548,59,cylinder
39549,51,cylinder
39550,18,cylinder
39550,398,planar_left
39551,24,cylinder
39552,34,cylinder
39553,26,cylinder
39554,289,planar_right
39554,66,cylinder
39555,48,cylinder
39556,18,cylinder
39557,40,cylinder
39558,57,cylinder
39559,73,cylinder
39560,73,cylinder
39560,302,planar_right
39561,256,planar_right
39561,34,cylinder
39562,17,cylinder
39563,74,cylinder
39563,141,planar_right
39564,73,cylinder
39565,42,cylinder
39566,57,cylinder
39567,34,cylinder
39568,66,cylinder
39569,56,cylinder
39570,355,planar_left
39570,56,cylinder
39571,32,cylinder
39572,35,cylinder
39573,27,cylinder
39573,366,planar_left
39574,51,cylinder
39575,74,cylinder
39575,191,planar_right
39576,74,cylinder
39577,16,cylinder
39577,587,planar_left
39578,18,cylinder
39578,463,planar_left
39579,25,cylinder
39580,64,cylinder
39581,40,cylinder
39582,41,cylinder
39583,579,planar_left
39583,51,cylinder
39584,32,cylinder
39585,59,cylinder
39586,50,cylinder
39587,34,cylinder
39588,50,cylinder
39589,34,cylinder
39590,49,cylinder
39591,40,cylinder
39592,41,cylinder
39593,34,cylinder
39594,67,cylinder
39595,48,cylinder
39596,35,cylinder
39597,72,cylinder
39598,51,cylinder
39599,42,cylinder
39600,59,cylinder
39601,48,cylinder
39602,50,cylinder
