Event ID,Crossed MODULE ID,Detector Type
158158,59,cylinder
158159,26,cylinder
158160,48,cylinder
158160,102,planar_right
158161,75,cylinder
158162,40,cylinder
158163,33,cylinder
158164,74,cylinder
158164,126,planar_right
158165,42,cylinder
158166,75,cylinder
158167,72,cylinder
158167,333,planar_right
158168,27,cylinder
158169,73,cylinder
158169,255,planar_right
158170,43,cylinder
158171,26,cylinder
158172,597,planar_left
158172,27,cylinder
158173,72,cylinder
158174,59,cylinder
158175,25,cylinder
158176,49,cylinder
158177,35,cylinder
158178,18,cylinder
158178,398,planar_left
158179,43,cylinder
158180,355,planar_left
158180,24,cylinder
158181,34,cylinder
158181,464,planar_left
158182,48,cylinder
158183,49,cylinder
158184,40,cylinder
158185,26,cylinder
158186,58,cylinder
158187,43,cylinder
158188,16,cylinder
158188,590,planar_left
158189,18,cylinder
158189,479,planar_left
158190,41,cylinder
158191,74,cylinder
158191,158,planar_right
158192,51,cylinder
158192,579,planar_left
158193,19,cylinder
158193,360,planar_left
158194,34,cylinder
158195,41,cylinder
158195,385,planar_left
158196,26,cylinder
158197,24,cylinder
158198,26,cylinder
158199,67,cylinder
158200,25,cylinder
158201,64,cylinder
158202,64,cylinder
158203,57,cylinder
158204,27,cylinder
158205,24,cylinder
158206,43,cylinder
158207,116,planar_right
158207,48,cylinder
158208,25,cylinder
158209,25,cylinder
158210,40,cylinder
158210,101,planar_right
158211,51,cylinder
158212,64,cylinder
158213,51,cylinder
158214,74,cylinder
158215,41,cylinder
158216,19,cylinder
158216,365,planar_left
158217,56,cylinder
158218,34,cylinder
158219,17,cylinder
158220,66,cylinder
158221,19,cylinder
158222,41,cylinder
158223,56,cylinder
158224,18,cylinder
158225,25,cylinder
158226,66,cylinder
158227,35,cylinder
158228,33,cylinder
158229,358,planar_left
158229,48,cylinder
158230,41,cylinder
158231,72,cylinder
158231,332,planar_right
158232,33,cylinder
158233,100,planar_right
158233,64,cylinder
158234,57,cylinder
158235,56,cylinder
158236,35,cylinder
158237,64,cylinder
158238,35,cylinder
158239,43,cylinder
158240,65,cylinder
158241,40,cylinder
158241,75,cylinder
158241,104,planar_right
158242,59,cylinder
158243,40,cylinder
158244,24,cylinder
158244,607,planar_left
158245,24,cylinder
158246,19,cylinder
158247,27,cylinder
158248,35,cylinder
158249,25,cylinder
158250,26,cylinder
158251,49,cylinder
158252,51,cylinder
158253,306,planar_right
158253,66,cylinder
158254,51,cylinder
158255,33,cylinder
158256,66,cylinder
158256,528,planar_left
158257,43,cylinder
158258,50,cylinder
158259,35,cylinder
158260,65,cylinder
158261,41,cylinder
158262,72,cylinder
158262,349,planar_right
158263,48,cylinder
158264,75,cylinder
158265,130,planar_right
158265,65,cylinder
158266,66,cylinder
158267,26,cylinder
158268,18,cylinder
158268,399,planar_left
158269,73,cylinder
158269,239,planar_right
158270,24,cylinder
158271,580,planar_left
158271,75,cylinder
158271,123,planar_right
158272,59,cylinder
158272,596,planar_left
158273,26,cylinder
158274,18,cylinder
158275,17,cylinder
158276,480,planar_left
158276,50,cylinder
158277,59,cylinder
158278,56,cylinder
158279,41,cylinder
158279,416,planar_left
158280,27,cylinder
158281,370,planar_left
158281,56,cylinder
158282,73,cylinder
158282,303,planar_right
158283,32,cylinder
158284,34,cylinder
158285,18,cylinder
158286,65,cylinder
158287,32,cylinder
158287,19,cylinder
158288,58,cylinder
158289,528,planar_left
158289,26,cylinder
158290,51,cylinder
158291,33,cylinder
158292,74,cylinder
158292,223,planar_right
158293,48,cylinder
158294,18,cylinder
158295,43,cylinder
158296,57,cylinder
158297,72,cylinder
158297,350,planar_right
158298,57,cylinder
158299,57,cylinder
158299,130,planar_right
158300,43,cylinder
158301,40,cylinder
158302,43,cylinder
158303,67,cylinder
158304,58,cylinder
158304,528,planar_left
158305,128,planar_right
158305,25,cylinder
158306,26,cylinder
158307,74,cylinder
158307,191,planar_right
158308,18,cylinder
158308,430,planar_left
158309,18,cylinder
158309,397,planar_left
158310,65,cylinder
158311,51,cylinder
158312,41,cylinder
158313,25,cylinder
158313,144,planar_right
158314,65,cylinder
158315,50,cylinder
158316,73,cylinder
158316,271,planar_right
158317,67,cylinder
158318,43,cylinder
158319,19,cylinder
158319,397,planar_left
158320,35,cylinder
158321,98,planar_right
158321,72,cylinder
158321,349,planar_right
158322,49,cylinder
158323,35,cylinder
158324,25,cylinder
158325,16,cylinder
158326,56,cylinder
158326,115,planar_right
158327,41,cylinder
158327,417,planar_left
158328,35,cylinder
158329,57,cylinder
158330,35,cylinder
158331,19,cylinder
158332,41,cylinder
158333,73,cylinder
158333,303,planar_right
158334,598,planar_left
158334,27,cylinder
158335,67,cylinder
158336,18,cylinder
158337,59,cylinder
158338,50,cylinder
158339,26,cylinder
158340,27,cylinder
158341,51,cylinder
158342,59,cylinder
158343,57,cylinder
158344,25,cylinder
158345,74,cylinder
158345,143,planar_right
158346,51,cylinder
158346,323,planar_right
158347,35,cylinder
158348,16,cylinder
158348,588,planar_left
158349,66,cylinder
158349,290,planar_right
158350,17,cylinder
158350,575,planar_left
158350,384,planar_left
158351,16,cylinder
158352,25,cylinder
158353,19,cylinder
158353,362,planar_left
158354,32,cylinder
158355,51,cylinder
158356,48,cylinder
158357,42,cylinder
158358,73,cylinder
158358,302,planar_right
158359,43,cylinder
158360,41,cylinder
158361,48,cylinder
158362,48,cylinder
158363,58,cylinder
158364,16,cylinder
158364,573,planar_left
158365,58,cylinder
158366,34,cylinder
158367,35,cylinder
158367,596,planar_left
158368,57,cylinder
158369,67,cylinder
158370,51,cylinder
158371,18,cylinder
158371,398,planar_left
158372,18,cylinder
158373,16,cylinder
158374,32,cylinder
158375,19,cylinder
158375,381,planar_left
158376,49,cylinder
158377,41,cylinder
158378,25,cylinder
158379,57,cylinder
158380,65,cylinder
158381,65,cylinder
158382,73,cylinder
158382,302,planar_right
158383,17,cylinder
158383,559,planar_left
158383,128,planar_right
158384,17,cylinder
158384,543,planar_left
158385,16,cylinder
158385,602,planar_left
158386,35,cylinder
158387,320,planar_right
158387,74,cylinder
158387,158,planar_right
158388,65,cylinder
158389,27,cylinder
158390,25,cylinder
158391,50,cylinder
158392,51,cylinder
158393,24,cylinder
158394,75,cylinder
158395,24,cylinder
158396,58,cylinder
158397,57,cylinder
158398,58,cylinder
158399,50,cylinder
158400,40,cylinder
158401,355,planar_left
158401,32,cylinder
158402,17,cylinder
158402,495,planar_left
158403,33,cylinder
158404,25,cylinder
158405,35,cylinder
158406,66,cylinder
158407,561,planar_left
158407,66,cylinder
158408,41,cylinder
158409,26,cylinder
158410,305,planar_right
158410,34,cylinder
158411,48,cylinder
158411,114,planar_right
158412,579,planar_left
158412,67,cylinder
158413,74,cylinder
158413,159,planar_right
158414,73,cylinder
158415,66,cylinder
158416,594,planar_left
158416,51,cylinder
158417,48,cylinder
158418,48,cylinder
158419,57,cylinder
158420,18,cylinder
158421,64,cylinder
158422,56,cylinder
158423,65,cylinder
158424,43,cylinder
158425,16,cylinder
158426,48,cylinder
158427,49,cylinder
158428,40,cylinder
158429,49,cylinder
158430,385,planar_left
158430,25,cylinder
158431,43,cylinder
158432,64,cylinder
158433,26,cylinder
158434,18,cylinder
158435,357,planar_left
158435,40,cylinder
158436,35,cylinder
158437,75,cylinder
158437,110,planar_right
158438,32,cylinder
158439,50,cylinder
158440,64,cylinder
158441,73,cylinder
158441,271,planar_right
158442,42,cylinder
158443,64,cylinder
158443,98,planar_right
158444,34,cylinder
158444,577,planar_left
158445,66,cylinder
158446,34,cylinder
158447,43,cylinder
158448,16,cylinder
158448,602,planar_left
158449,27,cylinder
158450,40,cylinder
158451,323,planar_right
158451,59,cylinder
158452,356,planar_left
158452,56,cylinder
158453,59,cylinder
158454,74,cylinder
158454,191,planar_right
158455,65,cylinder
158456,34,cylinder
158457,66,cylinder
158458,33,cylinder
158459,24,cylinder
158460,35,cylinder
158461,16,cylinder
158461,600,planar_left
158462,66,cylinder
158463,32,cylinder
158464,74,cylinder
158465,67,cylinder
158466,57,cylinder
158467,43,cylinder
158468,16,cylinder
158469,35,cylinder
158470,41,cylinder
158471,33,cylinder
158472,57,cylinder
158473,19,cylinder
158474,25,cylinder
158475,35,cylinder
158476,41,cylinder
158477,51,cylinder
158478,24,cylinder
158479,57,cylinder
158479,161,planar_right
158480,42,cylinder
158481,57,cylinder
158482,59,cylinder
158483,40,cylinder
158484,51,cylinder
158485,33,cylinder
158486,43,cylinder
158487,58,cylinder
158488,50,cylinder
158489,19,cylinder
158489,360,planar_left
158490,59,cylinder
158491,65,cylinder
158491,351,planar_right
158492,64,cylinder
158493,51,cylinder
158494,224,planar_right
158494,26,cylinder
158495,56,cylinder
158496,48,cylinder
158496,19,cylinder
158497,100,planar_right
158497,32,cylinder
158498,59,cylinder
158499,18,cylinder
158499,288,planar_right
158500,338,planar_right
158500,27,cylinder
158501,26,cylinder
158502,65,cylinder
158503,34,cylinder
158504,512,planar_left
158504,34,cylinder
158505,40,cylinder
158506,25,cylinder
158507,75,cylinder
158507,107,planar_right
158508,50,cylinder
158508,496,planar_left
158509,64,cylinder
158510,25,cylinder
158511,40,cylinder
158512,40,cylinder
158513,51,cylinder
158514,73,cylinder
158514,303,planar_right
158515,51,cylinder
158516,74,cylinder
158517,66,cylinder
158517,273,planar_right
158518,26,cylinder
158519,65,cylinder
158520,34,cylinder
158521,64,cylinder
158522,26,cylinder
158523,40,cylinder
158524,75,cylinder
158524,108,planar_right
158525,32,cylinder
158526,64,cylinder
158527,72,cylinder
158528,16,cylinder
158528,602,planar_left
158529,49,cylinder
158530,49,cylinder
158531,64,cylinder
158532,35,cylinder
158533,27,cylinder
158534,41,cylinder
158535,114,planar_right
158535,64,cylinder
158536,24,cylinder
158537,371,planar_left
158537,64,cylinder
158538,35,cylinder
158538,323,planar_right
158539,24,cylinder
158540,34,cylinder
158541,35,cylinder
158542,25,cylinder
158543,40,cylinder
158544,67,cylinder
158545,74,cylinder
158545,143,planar_right
158546,16,cylinder
158547,40,cylinder
158547,43,cylinder
158548,43,cylinder
158549,74,cylinder
158550,49,cylinder
158551,17,cylinder
158551,558,planar_left
158552,67,cylinder
158553,49,cylinder
158554,40,cylinder
158555,19,cylinder
158555,363,planar_left
158556,74,cylinder
158557,64,cylinder
158558,27,cylinder
158559,66,cylinder
158560,18,cylinder
158560,431,planar_left
158561,49,cylinder
158562,67,cylinder
158563,33,cylinder
158564,58,cylinder
158565,58,cylinder
158566,18,cylinder
158567,40,cylinder
158568,40,cylinder
158569,33,cylinder
158569,113,planar_right
158570,34,cylinder
158571,35,cylinder
158572,58,cylinder
158573,18,cylinder
158574,208,planar_right
158574,17,cylinder
158575,65,cylinder
158576,65,cylinder
158577,42,cylinder
158578,59,cylinder
158579,59,cylinder
158580,43,cylinder
158581,66,cylinder
158582,74,cylinder
158582,207,planar_right
158583,35,cylinder
158584,75,cylinder
158585,67,cylinder
158585,594,planar_left
158586,58,cylinder
158587,49,cylinder
158588,41,cylinder
158589,59,cylinder
158590,66,cylinder
158591,48,cylinder
158592,17,cylinder
158592,527,planar_left
158593,64,cylinder
158594,67,cylinder
158595,73,cylinder
158595,334,planar_right
158596,24,cylinder
158597,33,cylinder
158598,57,cylinder
158599,43,cylinder
158600,35,cylinder
158601,307,planar_right
158601,51,cylinder
158602,56,cylinder
158603,24,cylinder
158604,64,cylinder
158605,480,planar_left
158605,18,cylinder
158605,479,planar_left
158606,24,cylinder
158607,56,cylinder
158608,496,planar_left
158608,18,cylinder
158609,64,cylinder
158610,24,cylinder
158611,56,cylinder
158612,48,cylinder
158613,27,cylinder
158614,58,cylinder
158615,51,cylinder
158616,26,cylinder
158617,19,cylinder
158618,59,cylinder
158619,40,cylinder
158620,57,cylinder
158621,57,cylinder
158622,17,cylinder
158622,495,planar_left
158623,59,cylinder
158624,34,cylinder
158625,18,cylinder
158625,414,planar_left
158626,32,cylinder
158627,33,cylinder
158627,145,planar_right
158628,32,cylinder
158629,49,cylinder
158630,33,cylinder
158631,16,cylinder
158632,58,cylinder
158632,320,planar_right
158633,42,cylinder
158634,48,cylinder
158635,73,cylinder
158636,64,cylinder
158637,17,cylinder
158637,558,planar_left
158638,372,planar_left
158638,40,cylinder
158639,16,cylinder
158639,601,planar_left
158640,67,cylinder
158641,594,planar_left
158641,51,cylinder
158642,16,cylinder
158642,604,planar_left
158643,56,cylinder
158644,17,cylinder
158645,50,cylinder
158646,26,cylinder
158647,34,cylinder
158648,43,cylinder
158649,65,cylinder
158650,74,cylinder
158651,24,cylinder
158652,40,cylinder
158653,58,cylinder
158654,41,cylinder
158655,19,cylinder
158656,59,cylinder
158657,19,cylinder
158658,48,cylinder
158659,384,planar_left
158659,33,cylinder
158660,66,cylinder
158661,57,cylinder
158662,72,cylinder
158662,344,planar_right
158663,49,cylinder
158664,27,cylinder
158665,65,cylinder
158666,66,cylinder
158667,51,cylinder
158668,34,cylinder
158669,74,cylinder
158669,127,planar_right
158670,51,cylinder
158670,324,planar_right
158671,368,planar_left
158671,33,cylinder
158672,26,cylinder
158673,27,cylinder
158674,43,cylinder
158675,66,cylinder
158676,416,planar_left
158676,57,cylinder
158677,74,cylinder
158677,127,planar_right
158677,576,planar_left
158678,72,cylinder
158678,333,planar_right
158679,72,cylinder
158680,50,cylinder
158681,33,cylinder
158682,57,cylinder
158683,19,cylinder
158683,362,planar_left
158684,17,cylinder
158684,527,planar_left
158685,598,planar_left
158685,35,cylinder
158686,224,planar_right
158686,18,cylinder
158686,479,planar_left
158687,58,cylinder
158688,49,cylinder
158689,48,cylinder
158689,354,planar_left
158690,48,cylinder
158691,67,cylinder
158692,562,planar_left
158692,18,cylinder
158692,383,planar_left
158693,67,cylinder
158694,26,cylinder
158695,42,cylinder
158696,72,cylinder
158697,48,cylinder
158698,16,cylinder
158699,57,cylinder
158700,17,cylinder
158700,511,planar_left
158701,58,cylinder
158702,25,cylinder
158703,576,planar_left
158703,58,cylinder
158704,17,cylinder
158704,495,planar_left
158705,16,cylinder
158705,606,planar_left
158706,513,planar_left
158706,66,cylinder
158707,51,cylinder
158708,27,cylinder
158709,42,cylinder
158710,67,cylinder
158711,64,cylinder
158712,58,cylinder
158713,75,cylinder
158713,109,planar_right
158713,323,planar_right
158714,58,cylinder
158715,73,cylinder
158716,41,cylinder
158717,57,cylinder
158718,17,cylinder
158718,511,planar_left
158719,64,cylinder
158720,66,cylinder
158721,64,cylinder
158722,34,cylinder
158723,32,cylinder
158724,67,cylinder
158725,57,cylinder
158726,75,cylinder
158726,123,planar_right
158727,33,cylinder
158728,64,cylinder
158729,66,cylinder
158730,64,cylinder
158731,26,cylinder
158732,72,cylinder
158732,347,planar_right
158733,35,cylinder
158734,19,cylinder
158735,17,cylinder
158736,51,cylinder
158737,65,cylinder
158738,64,cylinder
158738,102,planar_right
158739,19,cylinder
158740,66,cylinder
158741,27,cylinder
158742,48,cylinder
158743,66,cylinder
158744,16,cylinder
158744,588,planar_left
158745,74,cylinder
158745,127,planar_right
158746,50,cylinder
158747,26,cylinder
158748,16,cylinder
158748,600,planar_left
158749,16,cylinder
158749,604,planar_left
158750,34,cylinder
158751,43,cylinder
158752,27,cylinder
158753,26,cylinder
158754,73,cylinder
158754,287,planar_right
158755,56,cylinder
158755,356,planar_left
158756,43,cylinder
158757,17,cylinder
158757,526,planar_left
158758,17,cylinder
158759,324,planar_right
158759,51,cylinder
158760,67,cylinder
158761,114,planar_right
158761,16,cylinder
158761,605,planar_left
158762,35,cylinder
158763,24,cylinder
158764,19,cylinder
158764,365,planar_left
158764,594,planar_left
158765,24,cylinder
158766,57,cylinder
158767,25,cylinder
158768,57,cylinder
158769,57,cylinder
158770,58,cylinder
158771,74,cylinder
158772,41,cylinder
158773,18,cylinder
158774,72,cylinder
158774,349,planar_right
158775,25,cylinder
158776,58,cylinder
158777,74,cylinder
158777,174,planar_right
158778,57,cylinder
158779,24,cylinder
158780,33,cylinder
158781,16,cylinder
158782,27,cylinder
158783,73,cylinder
158783,303,planar_right
158783,144,planar_right
158784,74,cylinder
158786,40,cylinder
158787,56,cylinder
158788,43,cylinder
158789,26,cylinder
158790,67,cylinder
158791,42,cylinder
158792,43,cylinder
158793,24,cylinder
158794,27,cylinder
158795,66,cylinder
158796,289,planar_right
158796,26,cylinder
158797,48,cylinder
158798,34,cylinder
158799,73,cylinder
158800,75,cylinder
158801,74,cylinder
158801,141,planar_right
158802,64,cylinder
158802,351,planar_right
158802,98,planar_right
158803,27,cylinder
158804,33,cylinder
158805,48,cylinder
158806,35,cylinder
158807,416,planar_left
158807,57,cylinder
158808,371,planar_left
158808,48,cylinder
158809,51,cylinder
158810,34,cylinder
158811,32,cylinder
158811,359,planar_left
158812,27,cylinder
158813,66,cylinder
158814,49,cylinder
158815,35,cylinder
158816,72,cylinder
158817,41,cylinder
158818,24,cylinder
158819,19,cylinder
158820,26,cylinder
158820,256,planar_right
158821,75,cylinder
158821,108,planar_right
158822,41,cylinder
158823,74,cylinder
158824,26,cylinder
158825,43,cylinder
158825,596,planar_left
158826,26,cylinder
158827,59,cylinder
158828,50,cylinder
158829,26,cylinder
158830,26,cylinder
158831,49,cylinder
158832,66,cylinder
158833,27,cylinder
158834,18,cylinder
158834,479,planar_left
158835,72,cylinder
158836,35,cylinder
158837,48,cylinder
158838,34,cylinder
158838,320,planar_right
158839,75,cylinder
158839,109,planar_right
158840,32,cylinder
158841,75,cylinder
158841,123,planar_right
158842,354,planar_left
158842,16,cylinder
158842,605,planar_left
158843,596,planar_left
158843,67,cylinder
158844,74,cylinder
158844,142,planar_right
158844,290,planar_right
158845,32,cylinder
158846,19,cylinder
158846,364,planar_left
158847,49,cylinder
158848,16,cylinder
158849,59,cylinder
158850,58,cylinder
158851,27,cylinder
158852,19,cylinder
158852,364,planar_left
158853,48,cylinder
158854,59,cylinder
158855,49,cylinder
158856,35,cylinder
158857,59,cylinder
158858,73,cylinder
158858,319,planar_right
158859,64,cylinder
158860,25,cylinder
158861,40,cylinder
158862,33,cylinder
158863,49,cylinder
158864,19,cylinder
158865,49,cylinder
158866,51,cylinder
158867,58,cylinder
158868,67,cylinder
158869,64,cylinder
158870,40,cylinder
158871,58,cylinder
158872,66,cylinder
158873,40,cylinder
158874,50,cylinder
158875,73,cylinder
158876,34,cylinder
158877,58,cylinder
158878,41,cylinder
158878,448,planar_left
158879,50,cylinder
158880,24,cylinder
158881,73,cylinder
158881,318,planar_right
158882,35,cylinder
158883,65,cylinder
158884,59,cylinder
158885,50,cylinder
158886,50,cylinder
158887,34,cylinder
158888,40,cylinder
158889,35,cylinder
158890,72,cylinder
158891,42,cylinder
158891,273,planar_right
158892,25,cylinder
158893,27,cylinder
158894,57,cylinder
158895,51,cylinder
158896,59,cylinder
158897,33,cylinder
158898,64,cylinder
158899,64,cylinder
158899,114,planar_right
158900,35,cylinder
158901,597,planar_left
158901,19,cylinder
158901,362,planar_left
158902,16,cylinder
158902,606,planar_left
158903,40,cylinder
158904,43,cylinder
158905,66,cylinder
158906,43,cylinder
158907,35,cylinder
158908,75,cylinder
158908,104,planar_right
158909,48,cylinder
158910,48,cylinder
158911,58,cylinder
158912,25,cylinder
158913,50,cylinder
158914,19,cylinder
158915,40,cylinder
158916,128,planar_right
158916,65,cylinder
158917,59,cylinder
158918,17,cylinder
158919,49,cylinder
158920,64,cylinder
158921,66,cylinder
158922,32,cylinder
158923,64,cylinder
158924,26,cylinder
158925,65,cylinder
158926,64,cylinder
158927,26,cylinder
158928,40,cylinder
158929,17,cylinder
158930,58,cylinder
158931,35,cylinder
158932,145,planar_right
158932,17,cylinder
158933,24,cylinder
158933,103,planar_right
158934,65,cylinder
158935,75,cylinder
158936,40,cylinder
158936,356,planar_left
158937,41,cylinder
158938,33,cylinder
158939,42,cylinder
158939,561,planar_left
158940,58,cylinder
158941,416,planar_left
158941,25,cylinder
158942,17,cylinder
158943,18,cylinder
158943,413,planar_left
158944,32,cylinder
158945,17,cylinder
158945,527,planar_left
158946,33,cylinder
158947,40,cylinder
158948,18,cylinder
158948,399,planar_left
158949,144,planar_right
158949,57,cylinder
158950,43,cylinder
158951,24,cylinder
158951,372,planar_left
158952,32,cylinder
158953,48,cylinder
158954,41,cylinder
158955,305,planar_right
158955,35,cylinder
158956,40,cylinder
158957,323,planar_right
158957,51,cylinder
158958,18,cylinder
158959,25,cylinder
158960,18,cylinder
158961,16,cylinder
158962,43,cylinder
158962,343,planar_right
158963,41,cylinder
158964,56,cylinder
158965,595,planar_left
158965,59,cylinder
158966,57,cylinder
158967,18,cylinder
158967,430,planar_left
158968,16,cylinder
158969,102,planar_right
158969,40,cylinder
158970,66,cylinder
158971,528,planar_left
158971,26,cylinder
158972,25,cylinder
158973,75,cylinder
158974,65,cylinder
158975,67,cylinder
158976,597,planar_left
158976,51,cylinder
158978,73,cylinder
158978,271,planar_right
158979,19,cylinder
158979,339,planar_right
158980,67,cylinder
158981,34,cylinder
158982,73,cylinder
158983,73,cylinder
158983,432,planar_left
158984,545,planar_left
158984,26,cylinder
158985,73,cylinder
158986,25,cylinder
158987,72,cylinder
158988,48,cylinder
158989,33,cylinder
158990,43,cylinder
158991,43,cylinder
158992,75,cylinder
158993,35,cylinder
158994,25,cylinder
158995,596,planar_left
158995,67,cylinder
158996,48,cylinder
158997,58,cylinder
158998,35,cylinder
158999,64,cylinder
159000,51,cylinder
159001,57,cylinder
159002,24,cylinder
159003,51,cylinder
159004,51,cylinder
159005,529,planar_left
159005,74,cylinder
159006,50,cylinder
159007,57,cylinder
159008,33,cylinder
159009,59,cylinder
159010,49,cylinder
159011,19,cylinder
159011,379,planar_left
159012,56,cylinder
159013,26,cylinder
159014,59,cylinder
159015,43,cylinder
159016,65,cylinder
159017,401,planar_left
159017,41,cylinder
159018,58,cylinder
159019,59,cylinder
159020,74,cylinder
159021,75,cylinder
159021,108,planar_right
159022,17,cylinder
159023,56,cylinder
159024,72,cylinder
159024,332,planar_right
159025,49,cylinder
159026,18,cylinder
159026,431,planar_left
159027,43,cylinder
159028,48,cylinder
159029,56,cylinder
159030,26,cylinder
159031,57,cylinder
159031,96,planar_right
159032,24,cylinder
159033,26,cylinder
159034,65,cylinder
159034,464,planar_left
159035,17,cylinder
159036,17,cylinder
159036,591,planar_left
159036,385,planar_left
159037,338,planar_right
159037,43,cylinder
159038,18,cylinder
159038,463,planar_left
159039,74,cylinder
159040,59,cylinder
159041,40,cylinder
159042,35,cylinder
159043,32,cylinder
159044,66,cylinder
159045,66,cylinder
159046,74,cylinder
159046,207,planar_right
159047,27,cylinder
159048,67,cylinder
159049,16,cylinder
159050,41,cylinder
159051,51,cylinder
159052,64,cylinder
159053,64,cylinder
159054,24,cylinder
159055,65,cylinder
159056,43,cylinder
159057,50,cylinder
159057,306,planar_right
159058,25,cylinder
159059,24,cylinder
159060,27,cylinder
159061,72,cylinder
159062,25,cylinder
159062,448,planar_left
159063,18,cylinder
159063,430,planar_left
159064,42,cylinder
159065,32,cylinder
159066,75,cylinder
159067,40,cylinder
159068,32,cylinder
159069,64,cylinder
159069,51,cylinder
159070,98,planar_right
159070,16,cylinder
159071,40,cylinder
159072,19,cylinder
159072,380,planar_left
159073,57,cylinder
159074,56,cylinder
159075,40,cylinder
159076,48,cylinder
159077,18,cylinder
159078,56,cylinder
159079,74,cylinder
159079,240,planar_right
159080,67,cylinder
159081,51,cylinder
159082,386,planar_left
159082,41,cylinder
159083,56,cylinder
159084,18,cylinder
159084,383,planar_left
159084,290,planar_right
159085,65,cylinder
159086,51,cylinder
159087,42,cylinder
159088,32,cylinder
159089,66,cylinder
159090,19,cylinder
159090,397,planar_left
159091,27,cylinder
159092,25,cylinder
159093,75,cylinder
159094,40,cylinder
159095,56,cylinder
159096,66,cylinder
159097,58,cylinder
159098,27,cylinder
159099,72,cylinder
159099,349,planar_right
159100,50,cylinder
159101,17,cylinder
159102,43,cylinder
159103,75,cylinder
159103,109,planar_right
159104,67,cylinder
159105,27,cylinder
159106,18,cylinder
159106,398,planar_left
159106,561,planar_left
159107,57,cylinder
159108,64,cylinder
159109,577,planar_left
159109,19,cylinder
159109,382,planar_left
159110,73,cylinder
159110,334,planar_right
159111,24,cylinder
159112,432,planar_left
159112,17,cylinder
159112,527,planar_left
159113,24,cylinder
159113,607,planar_left
159114,17,cylinder
159114,575,planar_left
159115,18,cylinder
159115,431,planar_left
159116,56,cylinder
159117,19,cylinder
159118,41,cylinder
159119,43,cylinder
159120,58,cylinder
159121,64,cylinder
159122,65,cylinder
159123,50,cylinder
159124,64,cylinder
159125,49,cylinder
159126,42,cylinder
159127,27,cylinder
159128,57,cylinder
159128,130,planar_right
159129,433,planar_left
159129,57,cylinder
159130,56,cylinder
159131,56,cylinder
159132,32,cylinder
159133,41,cylinder
159134,42,cylinder
159135,40,cylinder
159136,66,cylinder
159137,43,cylinder
159137,342,planar_right
159138,16,cylinder
159139,65,cylinder
159140,48,cylinder
159141,57,cylinder
159142,18,cylinder
159143,51,cylinder
159144,41,cylinder
159145,64,cylinder
159146,48,cylinder
159147,40,cylinder
159148,48,cylinder
159148,116,planar_right
159149,25,cylinder
159150,50,cylinder
159151,33,cylinder
159152,48,cylinder
159153,19,cylinder
159153,361,planar_left
159154,58,cylinder
159155,35,cylinder
159156,24,cylinder
159157,337,planar_right
159157,75,cylinder
159157,110,planar_right
159158,341,planar_right
159158,59,cylinder
159159,74,cylinder
159159,127,planar_right
159160,19,cylinder
159160,363,planar_left
159161,56,cylinder
159161,115,planar_right
159162,66,cylinder
159162,288,planar_right
159163,58,cylinder
159164,33,cylinder
159165,40,cylinder
159166,35,cylinder
159166,596,planar_left
159167,18,cylinder
159168,67,cylinder
159169,41,cylinder
159170,41,cylinder
159171,56,cylinder
159172,18,cylinder
159173,67,cylinder
159173,56,cylinder
159174,67,cylinder
159175,49,cylinder
159176,49,cylinder
159177,72,cylinder
159177,345,planar_right
159178,65,cylinder
159178,160,planar_right
159179,33,cylinder
159180,40,cylinder
159181,340,planar_right
159181,59,cylinder
159182,27,cylinder
159183,35,cylinder
159183,577,planar_left
159184,64,cylinder
159185,496,planar_left
159185,74,cylinder
159186,25,cylinder
159187,48,cylinder
159188,32,cylinder
159189,73,cylinder
159189,334,planar_right
159189,386,planar_left
159190,27,cylinder
159191,43,cylinder
159192,49,cylinder
159193,35,cylinder
159193,599,planar_left
159194,67,cylinder
159195,35,cylinder
159196,34,cylinder
159197,41,cylinder
159198,56,cylinder
159199,25,cylinder
159199,385,planar_left
159200,16,cylinder
159201,26,cylinder
159202,43,cylinder
159203,34,cylinder
159204,72,cylinder
159204,345,planar_right
159205,59,cylinder
159206,34,cylinder
159207,26,cylinder
159208,72,cylinder
159208,59,cylinder
159209,64,cylinder
159210,17,cylinder
159210,573,planar_left
159211,40,cylinder
159212,56,cylinder
159213,24,cylinder
159214,34,cylinder
159215,48,cylinder
159216,18,cylinder
159217,16,cylinder
159217,605,planar_left
159218,58,cylinder
159219,35,cylinder
159220,49,cylinder
159221,35,cylinder
159222,116,planar_right
159222,72,cylinder
159222,348,planar_right
159223,34,cylinder
159224,73,cylinder
159224,303,planar_right
159225,65,cylinder
159226,43,cylinder
159227,74,cylinder
159228,561,planar_left
159228,34,cylinder
159229,25,cylinder
159230,50,cylinder
159231,26,cylinder
159232,43,cylinder
159233,370,planar_left
159233,24,cylinder
159234,49,cylinder
159235,74,cylinder
159235,174,planar_right
159236,355,planar_left
159236,32,cylinder
159237,35,cylinder
159238,43,cylinder
159239,41,cylinder
159240,42,cylinder
159241,17,cylinder
159241,511,planar_left
159242,576,planar_left
159242,34,cylinder
159243,16,cylinder
159244,64,cylinder
159245,58,cylinder
159246,17,cylinder
159246,557,planar_left
159246,112,planar_right
159247,98,planar_right
159247,48,cylinder
159248,72,cylinder
